tourney_date_dt,surface_norm,best_of,winner_id,loser_id
2022-05-23,Clay,5,105676,126207
2022-05-23,Clay,5,132283,105311
2022-05-23,Clay,5,134770,200325
2022-05-23,Clay,5,207989,105077
2022-05-23,Clay,5,200624,104755
2022-05-23,Clay,5,111575,106198
2022-05-23,Clay,5,111815,106186
2022-05-23,Clay,5,126774,144645
2022-05-23,Clay,5,126523,126203
2022-05-23,Clay,5,206909,134868
2022-05-23,Clay,5,100644,202104
2022-05-23,Clay,5,104745,144895
2022-05-23,Clay,5,105936,127339
2022-05-23,Clay,5,200000,200116
2022-05-23,Clay,5,106043,144719
2022-05-23,Clay,5,105777,106432
2022-05-23,Clay,5,105379,104655
2022-05-23,Clay,5,104925,144684
2022-05-23,Clay,5,104545,106296
2022-05-23,Clay,5,126094,105643
2022-05-23,Clay,5,128034,106065
2022-05-23,Clay,5,111456,105932
2022-05-23,Clay,5,206173,106148
2022-05-23,Clay,5,104468,105449
2022-05-23,Clay,5,105227,105916
2022-05-23,Clay,5,106426,125802
2022-06-06,Grass,3,134868,105379
2022-06-06,Grass,3,126610,104918
2022-06-06,Grass,3,104918,106401
2022-06-06,Grass,3,126610,106214
2022-06-06,Grass,3,104918,126774
2022-06-06,Grass,3,111575,111794
2022-06-06,Grass,3,126646,126203
2022-06-06,Grass,3,200384,202385
2022-06-06,Grass,3,206909,105023
2022-06-06,Grass,3,105173,200282
2022-06-06,Grass,3,126610,132283
2022-06-06,Grass,3,200000,134868
2022-06-06,Grass,3,104468,105902
2022-06-06,Grass,3,111575,126214
2022-06-06,Grass,3,104918,122330
2022-06-06,Grass,3,126646,105051
2022-06-06,Grass,3,200384,126952
2022-06-06,Grass,3,202385,207411
2022-06-06,Grass,3,206909,126205
2022-06-06,Grass,3,105023,104898
2022-06-06,Grass,3,105173,104312
2022-06-06,Grass,3,200325,122298
2022-06-06,Grass,3,125802,111456
2022-06-06,Grass,3,125802,200325
2022-06-06,Grass,3,111794,136440
2022-06-06,Grass,3,106421,104468
2022-06-06,Grass,3,105916,128034
2022-06-06,Grass,3,126646,200384
2022-06-06,Grass,3,106401,105932
2022-06-06,Grass,3,126127,126239
2022-06-06,Grass,3,106214,133430
2022-06-06,Grass,3,132283,105526
2022-06-06,Grass,3,126610,105430
2022-06-06,Grass,3,208502,202195
2022-06-06,Grass,3,104918,106331
2022-06-06,Grass,3,122330,106045
2022-06-06,Grass,3,105916,200514
2022-06-06,Grass,3,106401,208103
2022-06-06,Grass,3,105932,207518
2022-06-06,Grass,3,200000,111575
2022-06-06,Grass,3,126239,200005
2022-06-06,Grass,3,106214,127157
2022-06-06,Grass,3,132283,105332
2022-06-06,Grass,3,105526,106218
2022-06-06,Grass,3,105430,105311
2022-06-06,Grass,3,126774,208502
2022-06-06,Grass,3,106214,126127
2022-06-06,Grass,3,126646,106421
2022-06-06,Grass,3,106421,105173
2022-06-06,Grass,3,126646,200000
2022-06-06,Grass,3,106421,125802
2022-06-06,Grass,3,105173,206909
2022-06-06,Grass,3,126127,103852
2022-06-06,Grass,3,106401,105916
2022-06-13,Grass,3,200282,124187
2022-06-13,Grass,3,106045,132283
2022-06-13,Grass,3,105807,208029
2022-06-13,Grass,3,200000,106218
2022-06-13,Grass,3,111456,144817
2022-06-13,Grass,3,200005,105430
2022-06-13,Grass,3,128034,202195
2022-06-13,Grass,3,111575,106234
2022-06-13,Grass,3,106214,200175
2022-06-13,Grass,3,105932,126094
2022-06-13,Grass,3,105138,105916
2022-06-13,Grass,3,134868,144684
2022-06-13,Grass,3,125802,105526
2022-06-13,Grass,3,106421,105676
2022-06-13,Grass,3,106401,126774
2022-06-13,Grass,3,105807,200624
2022-06-13,Grass,3,200000,111456
2022-06-13,Grass,3,128034,200005
2022-06-13,Grass,3,111575,111513
2022-06-13,Grass,3,106214,105932
2022-06-13,Grass,3,105138,134868
2022-06-13,Grass,3,106421,125802
2022-06-13,Grass,3,106401,105807
2022-06-13,Grass,3,128034,200000
2022-06-13,Grass,3,106214,111575
2022-06-13,Grass,3,106421,105138
2022-06-13,Grass,3,128034,106401
2022-06-13,Grass,3,106421,106214
2022-06-13,Grass,3,128034,106421
2022-06-13,Grass,3,200624,106426
2022-06-13,Grass,3,126610,105554
2022-06-13,Grass,3,106401,127157
2022-06-13,Grass,3,126610,105936
2022-06-13,Grass,3,104527,126207
2022-06-13,Grass,3,126205,133430
2022-06-13,Grass,3,105777,111815
2022-06-13,Grass,3,122298,206703
2022-06-13,Grass,3,200221,105077
2022-06-13,Grass,3,105227,106281
2022-06-13,Grass,3,122330,207518
2022-06-13,Grass,3,200325,111460
2022-06-13,Grass,3,207733,126203
2022-06-13,Grass,3,105023,106043
2022-06-13,Grass,3,105936,202385
2022-06-13,Grass,3,202103,124079
2022-06-13,Grass,3,126106,134770
2022-06-13,Grass,3,126610,106045
2022-06-13,Grass,3,126205,104527
2022-06-13,Grass,3,122298,105777
2022-06-13,Grass,3,200221,200282
2022-06-13,Grass,3,105227,122330
2022-06-13,Grass,3,200325,207733
2022-06-13,Grass,3,105936,105023
2022-06-13,Grass,3,126106,202103
2022-06-13,Grass,3,126610,126205
2022-06-13,Grass,3,122298,200221
2022-06-13,Grass,3,105227,200325
2022-06-13,Grass,3,105936,126106
2022-06-13,Grass,3,126610,122298
2022-06-13,Grass,3,105936,105227
2022-06-13,Grass,3,126774,126127
2022-06-13,Grass,3,111513,202260
2022-06-20,Grass,3,126774,126127
2022-06-20,Grass,3,126205,202103
2022-06-20,Grass,3,106218,122298
2022-06-20,Grass,3,126127,126214
2022-06-20,Grass,3,127157,105583
2022-06-20,Grass,3,202104,111442
2022-06-20,Grass,3,144684,200175
2022-06-20,Grass,3,134868,103852
2022-06-20,Grass,3,134472,105643
2022-06-20,Grass,3,105138,106121
2022-06-20,Grass,3,106401,111513
2022-06-20,Grass,3,106234,144719
2022-06-20,Grass,3,126774,125802
2022-06-20,Grass,3,106218,111456
2022-06-20,Grass,3,126203,202195
2022-06-20,Grass,3,127157,202104
2022-06-20,Grass,3,134868,144684
2022-06-20,Grass,3,134472,105807
2022-06-20,Grass,3,105138,106401
2022-06-20,Grass,3,106421,106234
2022-06-20,Grass,3,126774,106218
2022-06-20,Grass,3,126127,127157
2022-06-20,Grass,3,134472,134868
2022-06-20,Grass,3,105138,106421
2022-06-20,Grass,3,105138,134472
2022-06-20,Grass,3,111456,105311
2022-06-20,Grass,3,125802,200325
2022-06-20,Grass,3,126127,133430
2022-06-20,Grass,3,202195,207733
2022-06-20,Grass,3,126774,105138
2022-06-20,Grass,3,132283,105902
2022-06-20,Grass,3,200282,106426
2022-06-20,Grass,3,106329,200005
2022-06-20,Grass,3,105357,200624
2022-06-20,Grass,3,122330,126207
2022-06-20,Grass,3,124079,200221
2022-06-20,Grass,3,207733,202385
2022-06-20,Grass,3,202195,124187
2022-06-20,Grass,3,105554,105173
2022-06-20,Grass,3,206909,126652
2022-06-20,Grass,3,126205,206173
2022-06-20,Grass,3,126106,208029
2022-06-20,Grass,3,126203,106329
2022-06-20,Grass,3,126203,200282
2022-06-20,Grass,3,200282,132283
2022-06-20,Grass,3,202195,111815
2022-06-20,Grass,3,207733,126106
2022-06-20,Grass,3,200282,126205
2022-06-20,Grass,3,126203,122330
2022-06-20,Grass,3,202195,105554
2022-06-20,Grass,3,207733,106043
2022-06-20,Grass,3,126106,124079
2022-06-20,Grass,3,122330,105357
2022-06-20,Grass,3,111815,206909
2022-06-27,Grass,5,126203,144684
2022-06-27,Grass,5,200282,106281
2022-06-27,Grass,5,106186,106058
2022-06-27,Grass,5,106401,126774
2022-06-27,Grass,5,206909,123755
2022-06-27,Grass,5,106426,202385
2022-06-27,Grass,5,207989,106214
2022-06-27,Grass,5,111815,105449
2022-06-27,Grass,5,126207,122330
2022-06-27,Grass,5,105676,200005
2022-06-27,Grass,5,206173,104545
2022-06-27,Grass,5,122298,104755
2022-06-27,Grass,5,126205,106210
2022-06-27,Grass,5,104745,132283
2022-06-27,Grass,5,104925,111815
2022-06-27,Grass,5,206173,207989
2022-06-27,Grass,5,105676,126207
2022-06-27,Grass,5,111815,126205
2022-06-27,Grass,5,106426,200282
2022-06-27,Grass,5,106401,206909
2022-06-27,Grass,5,126203,106186
2022-06-27,Grass,5,104745,122298
2022-06-27,Grass,5,104925,206173
2022-06-27,Grass,5,111815,105676
2022-06-27,Grass,5,106401,106426
2022-06-27,Grass,5,104745,126203
2022-06-27,Grass,5,106401,104745
2022-06-27,Grass,5,104925,106401
2022-06-27,Grass,5,126646,105932
2022-06-27,Grass,5,104925,126646
2022-06-27,Grass,5,104925,200175
2022-06-27,Grass,5,133430,126239
2022-06-27,Grass,5,132283,200384
2022-06-27,Grass,5,126409,144817
2022-06-27,Grass,5,126127,144645
2022-06-27,Grass,5,202385,105062
2022-06-27,Grass,5,200282,106198
2022-06-27,Grass,5,207733,200267
2022-06-27,Grass,5,106281,127760
2022-06-27,Grass,5,106043,111578
2022-06-27,Grass,5,206909,200095
2022-06-27,Grass,5,123755,136440
2022-06-27,Grass,5,105138,105226
2022-06-27,Grass,5,105936,208103
2022-06-27,Grass,5,106401,206703
2022-06-27,Grass,5,111442,106148
2022-06-27,Grass,5,126774,106310
2022-06-27,Grass,5,202195,200000
2022-06-27,Grass,5,106058,126523
2022-06-27,Grass,5,110602,105487
2022-06-27,Grass,5,106186,105554
2022-06-27,Grass,5,106218,208029
2022-06-27,Grass,5,144684,124079
2022-06-27,Grass,5,202400,202358
2022-06-27,Grass,5,126203,207518
2022-06-27,Grass,5,111456,132686
2022-06-27,Grass,5,104755,105311
2022-06-27,Grass,5,200325,106415
2022-06-27,Grass,5,122298,103852
2022-06-27,Grass,5,132283,106045
2022-06-27,Grass,5,200384,200615
2022-06-27,Grass,5,105575,105023
2022-06-27,Grass,5,106426,111200
2022-06-27,Grass,5,104745,202103
2022-06-27,Grass,5,200221,128034
2022-06-27,Grass,5,105173,126845
2022-06-27,Grass,5,104925,126952
2022-06-27,Grass,5,106423,111794
2022-06-27,Grass,5,126214,111513
2022-06-27,Grass,5,200175,105357
2022-06-27,Grass,5,105932,104586
2022-06-27,Grass,5,111460,105332
2022-06-27,Grass,5,126646,105643
2022-06-27,Grass,5,124187,126535
2022-06-27,Grass,5,206173,104527
2022-06-27,Grass,5,144707,127157
2022-06-27,Grass,5,104918,105902
2022-06-27,Grass,5,104545,111505
2022-06-27,Grass,5,106214,105376
2022-06-27,Grass,5,106328,126652
2022-06-27,Grass,5,134868,104926
2022-06-27,Grass,5,207989,105526
2022-06-27,Grass,5,134770,105077
2022-06-27,Grass,5,200005,144869
2022-06-27,Grass,5,105676,105430
2022-06-27,Grass,5,202104,106121
2022-06-27,Grass,5,126207,131934
2022-06-27,Grass,5,109739,105379
2022-06-27,Grass,5,122330,105916
2022-06-27,Grass,5,105583,105807
2022-06-27,Grass,5,111815,104665
2022-06-27,Grass,5,144719,106329
2022-06-27,Grass,5,126106,105967
2022-06-27,Grass,5,105449,105777
2022-06-27,Grass,5,126205,104269
2022-06-27,Grass,5,106210,105948
2022-06-27,Grass,5,104925,106423
2022-06-27,Grass,5,104745,105575
2022-06-27,Grass,5,122298,200325
2022-06-27,Grass,5,206173,144707
2022-06-27,Grass,5,104545,104918
2022-06-27,Grass,5,106214,106328
2022-06-27,Grass,5,207989,134868
2022-06-27,Grass,5,200005,134770
2022-06-27,Grass,5,105676,202104
2022-06-27,Grass,5,126207,109739
2022-06-27,Grass,5,122330,105583
2022-06-27,Grass,5,111815,144719
2022-06-27,Grass,5,105449,126106
2022-06-27,Grass,5,126205,105173
2022-06-27,Grass,5,200175,126214
2022-06-27,Grass,5,126646,124187
2022-06-27,Grass,5,106210,200221
2022-06-27,Grass,5,202385,126127
2022-06-27,Grass,5,200282,207733
2022-06-27,Grass,5,106281,106043
2022-06-27,Grass,5,206909,133430
2022-06-27,Grass,5,123755,105138
2022-06-27,Grass,5,106401,105936
2022-06-27,Grass,5,126774,111442
2022-06-27,Grass,5,106058,202195
2022-06-27,Grass,5,106186,110602
2022-06-27,Grass,5,144684,106218
2022-06-27,Grass,5,126203,202400
2022-06-27,Grass,5,104755,111456
2022-06-27,Grass,5,106426,126409
2022-06-27,Grass,5,105932,111460
2022-07-11,Grass,3,122330,106058
2022-07-11,Clay,3,202103,202104
2022-07-11,Grass,3,105902,111460
2022-07-11,Clay,3,202103,105807
2022-07-11,Clay,3,202103,106234
2022-07-11,Grass,3,202195,105449
2022-07-11,Grass,3,122330,104918
2022-07-11,Grass,3,106186,105902
2022-07-11,Grass,3,202195,104545
2022-07-11,Grass,3,122330,106186
2022-07-11,Grass,3,202195,122330
2022-07-11,Clay,3,105948,105643
2022-07-11,Clay,3,111513,207518
2022-07-11,Clay,3,144817,208029
2022-07-11,Clay,3,106233,200325
2022-07-11,Clay,3,200221,105311
2022-07-11,Clay,3,202104,104926
2022-07-11,Clay,3,105807,104527
2022-07-11,Clay,3,105077,144869
2022-07-11,Clay,3,111200,127157
2022-07-11,Clay,3,200384,105932
2022-07-11,Clay,3,106234,132283
2022-07-11,Clay,3,202103,105155
2022-07-11,Clay,3,126094,105948
2022-07-11,Clay,3,111513,144817
2022-07-11,Clay,3,106233,105138
2022-07-11,Clay,3,202104,200221
2022-07-11,Clay,3,105807,105077
2022-07-11,Clay,3,106043,111200
2022-07-11,Clay,3,106234,200384
2022-07-11,Clay,3,202103,134770
2022-07-11,Clay,3,126094,111513
2022-07-11,Clay,3,202104,106233
2022-07-11,Clay,3,105807,106043
2022-07-11,Clay,3,202104,126094
2022-07-11,Grass,3,104545,126127
2022-07-11,Grass,3,106186,200000
2022-07-11,Grass,3,105449,111578
2022-07-11,Grass,3,105376,200005
2022-07-11,Grass,3,111153,136440
2022-07-11,Grass,3,126127,144652
2022-07-11,Grass,3,106283,126646
2022-07-11,Grass,3,106210,103852
2022-07-11,Grass,3,104918,105023
2022-07-11,Grass,3,126845,105173
2022-07-11,Grass,3,106058,105430
2022-07-11,Grass,3,105902,106281
2022-07-11,Grass,3,111460,200615
2022-07-11,Grass,3,106186,111442
2022-07-11,Grass,3,126127,111153
2022-07-11,Grass,3,104545,105376
2022-07-11,Grass,3,105449,106210
2022-07-11,Grass,3,104918,126845
2022-07-11,Grass,3,202195,106283
2022-07-18,Clay,3,134770,105077
2022-07-18,Clay,3,202103,127157
2022-07-18,Clay,3,123755,105948
2022-07-18,Clay,3,106234,105932
2022-07-18,Clay,3,200325,106043
2022-07-18,Clay,3,207518,105583
2022-07-18,Clay,3,126094,105575
2022-07-18,Clay,3,106075,208819
2022-07-18,Clay,3,200221,122298
2022-07-18,Clay,3,134868,208029
2022-07-18,Clay,3,106432,111513
2022-07-18,Clay,3,134770,126610
2022-07-18,Clay,3,126610,106233
2022-07-18,Clay,3,106310,105311
2022-07-18,Clay,3,105077,111797
2022-07-18,Clay,3,106233,122669
2022-07-18,Clay,3,126610,124079
2022-07-18,Clay,3,144684,209916
2022-07-18,Clay,3,134770,208103
2022-07-18,Clay,3,144719,106310
2022-07-18,Clay,3,105077,208502
2022-07-18,Clay,3,111797,105870
2022-07-18,Clay,3,106233,105643
2022-07-18,Clay,3,122669,105138
2022-07-18,Clay,3,124079,111200
2022-07-18,Clay,3,126610,104755
2022-07-18,Clay,3,144719,126523
2022-07-18,Clay,3,134770,144719
2022-07-18,Clay,3,105807,208134
2022-07-18,Clay,3,202103,126094
2022-07-18,Clay,3,104926,105379
2022-07-18,Clay,3,208502,144817
2022-07-18,Clay,3,111797,106329
2022-07-18,Clay,3,105870,106426
2022-07-18,Clay,3,106233,200384
2022-07-18,Clay,3,105643,144707
2022-07-18,Clay,3,122669,132283
2022-07-18,Clay,3,124079,126535
2022-07-18,Clay,3,111200,105332
2022-07-18,Clay,3,104755,106148
2022-07-18,Clay,3,111575,105526
2022-07-18,Clay,3,207989,144684
2022-07-18,Clay,3,207518,202103
2022-07-18,Clay,3,207989,111575
2022-07-18,Clay,3,207518,207989
2022-07-18,Clay,3,207518,200221
2022-07-18,Clay,3,105936,202104
2022-07-18,Clay,3,144684,106432
2022-07-18,Clay,3,208103,144869
2022-07-18,Clay,3,106234,123755
2022-07-18,Clay,3,207518,200325
2022-07-18,Clay,3,207989,200095
2022-07-18,Clay,3,106432,134868
2022-07-18,Clay,3,144684,105807
2022-07-18,Clay,3,111575,104926
2022-07-18,Clay,3,207989,105936
2022-07-18,Clay,3,202103,106234
2022-07-18,Clay,3,200221,106075
2022-07-25,Clay,3,144719,144707
2022-07-25,Clay,3,106148,105967
2022-07-25,Clay,3,144684,207213
2022-07-25,Clay,3,106162,111513
2022-07-25,Clay,3,106065,209890
2022-07-25,Clay,3,207518,105379
2022-07-25,Clay,3,123755,104926
2022-07-25,Clay,3,206748,106398
2022-07-25,Clay,3,144895,127157
2022-07-25,Clay,3,105487,144869
2022-07-25,Clay,3,124079,111797
2022-07-25,Clay,3,105948,106426
2022-07-25,Clay,3,122669,126535
2022-07-25,Clay,3,105870,123809
2022-07-25,Clay,3,106233,124116
2022-07-25,Clay,3,105583,106234
2022-07-25,Clay,3,200514,106292
2022-07-25,Clay,3,209209,104665
2022-07-25,Clay,3,105138,200514
2022-07-25,Clay,3,124079,105948
2022-07-25,Clay,3,105077,122669
2022-07-25,Clay,3,105870,106233
2022-07-25,Clay,3,209209,105583
2022-07-25,Clay,3,105138,208103
2022-07-25,Clay,3,208103,105311
2022-07-25,Clay,3,208103,106329
2022-07-25,Clay,3,105311,200240
2022-07-25,Clay,3,104665,132283
2022-07-25,Clay,3,126523,209976
2022-07-25,Clay,3,105487,144895
2022-07-25,Clay,3,207989,105613
2022-07-25,Clay,3,206173,106148
2022-07-25,Clay,3,106162,106065
2022-07-25,Clay,3,206748,126523
2022-07-25,Clay,3,207989,105487
2022-07-25,Clay,3,206173,106162
2022-07-25,Clay,3,207989,206748
2022-07-25,Clay,3,206173,207989
2022-07-25,Clay,3,105870,105589
2022-07-25,Clay,3,106233,207686
2022-07-25,Clay,3,124116,104755
2022-07-25,Clay,3,105583,126964
2022-07-25,Clay,3,209209,105180
2022-07-25,Clay,3,105077,124079
2022-07-25,Clay,3,105138,105077
2022-07-25,Clay,3,209209,105870
2022-07-25,Hard,3,200282,105902
2022-07-25,Hard,3,126205,126952
2022-07-25,Hard,3,125802,105449
2022-07-25,Hard,3,202385,104545
2022-07-25,Hard,3,126207,206909
2022-07-25,Hard,3,200282,105173
2022-07-25,Hard,3,125802,126205
2022-07-25,Clay,3,105138,209209
2022-07-25,Hard,3,202385,126207
2022-07-25,Hard,3,200282,202385
2022-07-25,Clay,3,206748,123755
2022-07-25,Clay,3,106065,207518
2022-07-25,Clay,3,106162,202104
2022-07-25,Clay,3,106148,144684
2022-07-25,Clay,3,206173,144719
2022-07-25,Hard,3,200282,125802
2022-07-25,Hard,3,105173,211346
2022-07-25,Hard,3,206909,105357
2022-07-25,Hard,3,126207,106121
2022-07-25,Hard,3,210097,106368
2022-07-25,Hard,3,111456,106045
2022-07-25,Hard,3,202385,105332
2022-07-25,Hard,3,106121,200624
2022-07-25,Clay,3,126523,208029
2022-07-25,Hard,3,105357,200615
2022-07-25,Hard,3,206909,111442
2022-07-25,Hard,3,105173,105376
2022-07-25,Hard,3,211346,106423
2022-07-25,Hard,3,105902,136440
2022-07-25,Hard,3,126205,106058
2022-07-25,Hard,3,126952,106218
2022-07-25,Hard,3,125802,111460
2022-07-25,Hard,3,104545,210097
2022-07-25,Hard,3,202385,111456
2022-07-25,Clay,3,105613,105643
2022-08-01,Hard,3,144707,104918
2022-08-01,Hard,3,200624,125802
2022-08-01,Hard,3,200325,111456
2022-08-01,Hard,3,105173,105614
2022-08-01,Hard,3,136440,126952
2022-08-01,Hard,3,106401,106218
2022-08-01,Hard,3,106415,105554
2022-08-01,Hard,3,126094,200670
2022-08-01,Hard,3,106401,144707
2022-08-01,Hard,3,106415,126094
2022-08-01,Hard,3,106401,106415
2022-08-01,Hard,3,207834,104905
2022-08-01,Hard,3,105449,106380
2022-08-01,Hard,3,106423,104269
2022-08-01,Hard,3,105430,103852
2022-08-01,Hard,3,106186,144869
2022-08-01,Hard,3,206909,111187
2022-08-01,Hard,3,126845,105967
2022-08-01,Hard,3,111442,105870
2022-08-01,Hard,3,105575,111460
2022-08-01,Hard,3,105487,124014
2022-08-01,Hard,3,208014,210202
2022-08-01,Hard,3,200000,207834
2022-08-01,Hard,3,106421,111815
2022-08-01,Hard,3,106421,200175
2022-08-01,Hard,3,111815,200000
2022-08-01,Hard,3,106421,105575
2022-08-01,Hard,3,200175,206909
2022-08-01,Hard,3,111815,105430
2022-08-01,Hard,3,106401,126207
2022-08-01,Hard,3,200000,105449
2022-08-01,Hard,3,105575,105487
2022-08-01,Hard,3,200175,111442
2022-08-01,Hard,3,206909,126845
2022-08-01,Hard,3,105430,106186
2022-08-01,Hard,3,111815,202358
2022-08-01,Hard,3,105449,106423
2022-08-01,Hard,3,106421,208014
2022-08-01,Hard,3,106045,111581
2022-08-01,Hard,3,144707,200624
2022-08-01,Hard,3,200670,208029
2022-08-01,Hard,3,111153,126127
2022-08-01,Hard,3,127339,105902
2022-08-01,Hard,3,106415,202385
2022-08-01,Hard,3,106378,133297
2022-08-01,Hard,3,200615,126555
2022-08-01,Hard,3,200670,106121
2022-08-01,Hard,3,105332,105376
2022-08-01,Hard,3,106058,105676
2022-08-01,Hard,3,207733,111578
2022-08-01,Hard,3,200325,128034
2022-08-01,Hard,3,144707,106234
2022-08-01,Hard,3,200624,202104
2022-08-01,Hard,3,105777,105173
2022-08-01,Hard,3,124187,106045
2022-08-01,Hard,3,106401,126205
2022-08-01,Hard,3,126207,111153
2022-08-01,Hard,3,122298,127339
2022-08-01,Hard,3,105554,126203
2022-08-01,Hard,3,106415,111575
2022-08-01,Hard,3,126207,122298
2022-08-01,Hard,3,106401,124187
2022-08-01,Hard,3,200624,105777
2022-08-01,Hard,3,144707,200325
2022-08-01,Hard,3,126094,202195
2022-08-01,Hard,3,126094,207733
2022-08-01,Hard,3,208029,105332
2022-08-01,Hard,3,200670,133430
2022-08-01,Hard,3,126203,200615
2022-08-01,Hard,3,105554,106378
2022-08-01,Hard,3,106415,200282
2022-08-01,Hard,3,111575,136440
2022-08-01,Hard,3,202195,106058
2022-08-01,Hard,3,202358,111436
2022-08-08,Hard,3,200000,111815
2022-08-08,Hard,3,200282,133430
2022-08-08,Hard,3,126205,207989
2022-08-08,Hard,3,106401,202104
2022-08-08,Hard,3,105777,200008
2022-08-08,Hard,3,106043,200221
2022-08-08,Hard,3,105077,105676
2022-08-08,Hard,3,200325,104527
2022-08-08,Hard,3,144684,111456
2022-08-08,Hard,3,202385,122330
2022-08-08,Hard,3,105138,106218
2022-08-08,Hard,3,111815,206909
2022-08-08,Hard,3,122298,200175
2022-08-08,Hard,3,105227,111575
2022-08-08,Hard,3,106415,105332
2022-08-08,Hard,3,208029,104926
2022-08-08,Hard,3,105807,126610
2022-08-08,Hard,3,104792,124079
2022-08-08,Hard,3,202195,106234
2022-08-08,Hard,3,207733,200384
2022-08-08,Hard,3,105554,105936
2022-08-08,Hard,3,126207,126127
2022-08-08,Hard,3,126203,104918
2022-08-08,Hard,3,105227,106432
2022-08-08,Hard,3,111575,202103
2022-08-08,Hard,3,126205,105577
2022-08-08,Hard,3,105173,126239
2022-08-08,Hard,3,105554,126094
2022-08-08,Hard,3,126203,126207
2022-08-08,Hard,3,105554,126203
2022-08-08,Hard,3,105807,105554
2022-08-08,Hard,3,128034,106401
2022-08-08,Hard,3,134770,200000
2022-08-08,Hard,3,105807,207733
2022-08-08,Hard,3,105554,126205
2022-08-08,Hard,3,106401,200282
2022-08-08,Hard,3,128034,105077
2022-08-08,Hard,3,134770,105138
2022-08-08,Hard,3,105807,206173
2022-08-08,Hard,3,207733,104792
2022-08-08,Hard,3,207733,126774
2022-08-08,Hard,3,128034,134770
2022-08-08,Hard,3,126205,105227
2022-08-08,Hard,3,200282,105777
2022-08-08,Hard,3,105077,106043
2022-08-08,Hard,3,128034,200325
2022-08-08,Hard,3,134770,144684
2022-08-08,Hard,3,105138,202385
2022-08-08,Hard,3,111815,122298
2022-08-08,Hard,3,200000,106415
2022-08-08,Hard,3,206173,105173
2022-08-08,Hard,3,105807,208029
2022-08-08,Hard,3,104792,202195
2022-08-08,Hard,3,106401,106421
2022-08-08,Hard,3,105807,128034
2022-08-15,Hard,3,106432,200000
2022-08-15,Hard,3,111815,207989
2022-08-15,Hard,3,104545,200624
2022-08-15,Hard,3,126774,104545
2022-08-15,Hard,3,111815,210097
2022-08-15,Hard,3,106432,111815
2022-08-15,Hard,3,126774,106421
2022-08-15,Hard,3,106432,126774
2022-08-15,Hard,3,126203,126094
2022-08-15,Hard,3,106421,126203
2022-08-15,Hard,3,126774,106043
2022-08-15,Hard,3,106421,133430
2022-08-15,Hard,3,126207,126610
2022-08-15,Hard,3,106401,200221
2022-08-15,Hard,3,104926,105077
2022-08-15,Hard,3,105936,105554
2022-08-15,Hard,3,106234,206909
2022-08-15,Hard,3,106043,144684
2022-08-15,Hard,3,200624,111575
2022-08-15,Hard,3,104545,126127
2022-08-15,Hard,3,210097,132283
2022-08-15,Hard,3,126203,202104
2022-08-15,Hard,3,104918,104527
2022-08-15,Hard,3,105227,144719
2022-08-15,Hard,3,200325,200670
2022-08-15,Hard,3,111456,105932
2022-08-15,Hard,3,200282,105967
2022-08-15,Hard,3,200175,105807
2022-08-15,Hard,3,206173,106423
2022-08-15,Hard,3,105138,202103
2022-08-15,Hard,3,106218,105676
2022-08-15,Hard,3,111815,208029
2022-08-15,Hard,3,106432,207518
2022-08-15,Hard,3,133430,105777
2022-08-15,Hard,3,122298,202195
2022-08-15,Hard,3,207989,105227
2022-08-15,Hard,3,200000,206173
2022-08-15,Hard,3,106432,105138
2022-08-15,Hard,3,106421,122298
2022-08-15,Hard,3,133430,126205
2022-08-15,Hard,3,126203,106401
2022-08-15,Hard,3,126094,104926
2022-08-15,Hard,3,126774,105936
2022-08-15,Hard,3,106043,106234
2022-08-15,Hard,3,126205,202385
2022-08-15,Hard,3,200624,126207
2022-08-15,Hard,3,210097,134770
2022-08-15,Hard,3,111815,104918
2022-08-15,Hard,3,105227,200325
2022-08-15,Hard,3,207989,111456
2022-08-15,Hard,3,200000,200282
2022-08-15,Hard,3,206173,200175
2022-08-15,Hard,3,105138,106218
2022-08-15,Hard,3,106432,104745
2022-08-15,Hard,3,104545,128034
2022-08-22,Hard,3,105449,124079
2022-08-22,Hard,3,105173,111513
2022-08-22,Hard,3,104755,207518
2022-08-22,Hard,3,105173,122298
2022-08-22,Hard,3,126214,208278
2022-08-22,Hard,3,105173,106331
2022-08-22,Hard,3,105357,200384
2022-08-22,Hard,3,104755,111794
2022-08-22,Hard,3,105449,207182
2022-08-22,Hard,3,111513,105676
2022-08-22,Hard,3,126952,127157
2022-08-22,Hard,3,144707,105948
2022-08-22,Hard,3,105376,208103
2022-08-22,Hard,3,104926,105583
2022-08-22,Hard,3,106233,200670
2022-08-22,Hard,3,122298,134868
2022-08-22,Hard,3,111513,144817
2022-08-22,Hard,3,126127,106378
2022-08-22,Hard,3,106329,105932
2022-08-22,Hard,3,202195,105902
2022-08-22,Hard,3,132283,126214
2022-08-22,Hard,3,105173,200325
2022-08-22,Hard,3,105077,105357
2022-08-22,Hard,3,105902,106423
2022-08-22,Hard,3,106329,106045
2022-08-22,Hard,3,144719,202358
2022-08-22,Hard,3,202358,105916
2022-08-22,Hard,3,106378,133018
2022-08-22,Hard,3,144817,207733
2022-08-22,Hard,3,111513,104755
2022-08-22,Hard,3,105173,202195
2022-08-22,Hard,3,207733,106233
2022-08-22,Hard,3,144817,125802
2022-08-22,Hard,3,111513,106186
2022-08-22,Hard,3,104755,105449
